path,a1,a2,GT,pred
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0127.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0132.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0147.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0209.jpg,0,37.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0221.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0243.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0254.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0257.jpg,0,31.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0288.jpg,1,,ADT,NOT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0325.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0326.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0346.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0377.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0386.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WeddingsGoneWild_0390.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0046.jpg,0,10.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0052.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0068.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0071.jpg,0,22.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0082.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0085.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0088.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0103.jpg,0,31.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0116.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0146.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0157.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0181.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0190.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0210.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0220.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0232.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0234.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WhiteAndThick_0261.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0003.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0014.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0024.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0042.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0044.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0100.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0110.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0154.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0194.jpg,0,1.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0230.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0251.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0260.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0263.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0268.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0302.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0311.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0317.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wifesharing_0364.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0046.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0129.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0183.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0205.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0206.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0246.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_wincest_0279.jpg,0,40.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0030.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0036.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0083.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0112.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0117.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0187.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0269.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0277.jpg,0,22.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0314.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0335.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WomenOfColor_0339.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0005.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0027.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0075.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0100.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0104.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0178.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0183.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0239.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0272.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0280.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0318.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0358.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0367.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0392.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0413.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0417.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0427.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0442.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0443.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0494.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0513.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0537.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0582.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_workgonewild_0617.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0012.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0016.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0032.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0104.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0107.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0143.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0204.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0245.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0317.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0339.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WouldYouFuckMyWife_0349.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_WtSSTaDaMiT_0006.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0023.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0034.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0035.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0078.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0138.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0215.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0276.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0310.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0312.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0320.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0322.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_xsmallgirls_0366.jpg,0,,ADT,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_Xsome_0011.jpg,0,25.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_Xsome_0029.jpg,0,13.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_Xsome_0030.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_Xsome_0055.jpg,0,28.0,ADT,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_adult\P_Xsome_0064.jpg,0,16.0,ADT,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1).png,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10).JPG,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (100).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1000).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10000).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10001).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10002).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10003).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10004).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10005).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10006).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10007).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10008).JPG,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10009).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1001).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10010).JPG,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10011).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10012).JPG,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10013).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10014).JPG,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10015).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10016).JPG,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10017).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10018).JPG,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10019).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1002).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10020).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10021).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10022).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10023).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10024).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10025).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10026).JPG,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10027).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10028).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10029).JPG,0,1.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1003).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10030).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10031).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10032).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10033).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10034).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10035).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10036).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10037).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10038).JPG,0,1.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10039).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1004).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10040).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10041).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10042).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10043).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10044).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10045).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10046).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10047).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10048).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10049).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1005).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10050).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10051).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10052).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10053).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10054).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10055).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10056).jpg,0,31.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10057).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10058).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10059).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1006).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10060).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10061).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10062).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10063).JPG,0,4.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10064).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10065).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10066).jpg,0,4.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10067).JPG,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10068).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10069).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1007).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10070).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10071).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10072).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10073).JPG,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10074).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10075).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10076).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10077).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10078).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10079).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1008).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10080).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10081).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10082).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10083).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10084).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10085).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10086).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10087).JPG,0,4.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10088).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10089).jpg,0,1.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1009).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10090).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10091).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10092).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10093).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10094).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10095).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10096).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10097).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10098).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10099).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (101).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (1010).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10100).JPG,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10101).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (10102).JPG,0,,CHD,UNDEFINED
